Audio File,Level1_mean,Level1_std,Level1_entropy,Level1_energy,Level2_mean,Level2_std,Level2_entropy,Level2_energy,Level3_mean,Level3_std,Level3_entropy,Level3_energy,Level4_mean,Level4_std,Level4_entropy,Level4_energy,Label
wav10s_00274.wav,-0.0005543313,0.6504479,5.671154423725559,23324.979,-0.00020556763,0.09132198,4.609587874624612,459.77856,3.6913912e-05,0.028326822,3.8598263418170413,88.46975,1.9540248e-06,0.009517198,3.3142688718122635,19.972607,0
wav10s_00275.wav,-3.9087743e-05,0.37712932,4.835619269886655,7841.092,0.00050559925,0.061414696,3.5355408561444452,207.95528,2.5623716e-05,0.020943582,2.337673670385575,48.36162,2.2664603e-06,0.0047796974,1.9398198667145967,5.037527,0
wav10s_00276.wav,-6.3053114e-05,0.64195514,5.646409672808038,22719.838,0.00027743916,0.08420028,3.635313654955972,390.86575,2.3125198e-05,0.034878932,2.6455896191080015,134.12965,-2.8605668e-06,0.009248647,3.385300432801146,18.861353,0
wav10s_00277.wav,-0.00042271463,0.61397916,5.55286304280411,20782.766,-0.0003151981,0.08164163,3.526370317163103,367.47327,0.00027652853,0.05213329,3.204210461742536,299.6682,-7.4638424e-06,0.023926772,2.8172014115746786,126.236435,0
wav10s_00278.wav,0.00058072974,0.60241073,5.541273878547652,20006.986,0.0007356088,0.0791052,3.5147033768925464,345.0194,-3.4283654e-05,0.0562567,3.089002545490388,348.93695,-2.1252415e-06,0.02811607,2.675053714029682,174.31137,0
wav10s_00279.wav,0.00034265016,0.64690214,5.6293730703851645,23071.36,0.00015435943,0.09017116,3.505198684277739,448.26257,1.293384e-05,0.06483383,3.3554885053693004,463.4488,9.4871575e-06,0.031246832,3.1959228311396224,215.2923,0
wav10s_00280.wav,0.00037037334,0.61058,5.524424291993478,20553.285,0.00024647615,0.0835212,3.468159000378114,384.58575,4.773637e-05,0.056489043,3.4448292235201277,351.82523,-1.1526195e-05,0.027063735,3.0984889236101885,161.50725,0
wav10s_00281.wav,0.0001896726,0.6325623,5.573077407798515,22059.848,-8.6265965e-05,0.08731552,3.5954739380454535,420.31918,-6.506938e-05,0.063434474,3.381410156117666,443.65924,1.7679677e-05,0.030874748,3.139161249478117,210.19554,0
wav10s_00282.wav,-0.000695617,0.62283355,5.545087105065629,21386.531,-5.154989e-07,0.08323437,3.512427556823888,381.94534,-1.6529973e-05,0.053572733,3.2391920474364233,316.43597,6.159456e-06,0.02490159,2.916454262746228,136.73213,0
wav10s_00283.wav,0.00010190471,0.64307415,5.6653029362457925,22799.113,-8.535499e-05,0.08850719,3.528603404217671,431.87036,0.00011842311,0.05475343,3.3266676781305864,330.5392,3.6742074e-06,0.02436484,3.192349628777252,130.9012,0
